age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38,bluecollar,married,basic.6y,no,yes,no,telephone,jun,wed,362,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
38,technician,single,professional.course,no,yes,no,cellular,jul,tue,249,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
44,services,divorced,basic.6y,no,yes,no,cellular,aug,wed,153,3,0,1,success,-1.7,94.027,-38.3,0.9,4991.6,no
38,bluecollar,married,high.school,no,no,no,cellular,jul,fri,102,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
44,bluecollar,single,basic.4y,no,yes,no,telephone,jun,tue,159,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
31,admin,single,university.degree,no,no,no,telephone,may,fri,239,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
45,admin,married,university.degree,no,no,no,telephone,may,fri,134,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,bluecollar,married,professional.course,no,no,no,cellular,aug,thu,398,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
43,admin,single,high.school,no,no,no,cellular,nov,wed,1011,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
47,admin,married,university.degree,unknown,no,no,telephone,may,tue,202,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,technician,married,university.degree,no,yes,no,telephone,may,wed,186,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
58,retired,married,basic.4y,no,yes,no,cellular,jul,tue,216,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
50,unknown,married,basic.4y,unknown,yes,no,cellular,jul,mon,511,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
53,bluecollar,married,basic.4y,unknown,yes,no,telephone,aug,tue,1186,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
31,admin,married,high.school,no,no,yes,cellular,aug,mon,155,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
48,self-employed,divorced,high.school,no,yes,no,cellular,nov,mon,82,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
43,technician,married,professional.course,no,no,no,telephone,jun,thu,119,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
37,services,married,high.school,no,no,yes,cellular,jul,mon,264,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
47,management,married,basic.9y,no,no,no,telephone,nov,mon,53,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
26,management,single,university.degree,no,no,no,cellular,sep,fri,351,2,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,no
32,admin,single,university.degree,no,yes,no,cellular,aug,mon,340,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
26,management,single,university.degree,no,no,no,cellular,mar,thu,139,1,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,no
32,bluecollar,married,basic.6y,no,yes,no,telephone,may,fri,165,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,self-employed,single,university.degree,no,unknown,unknown,telephone,jun,thu,169,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
42,technician,married,professional.course,no,yes,no,cellular,aug,wed,246,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
70,retired,married,basic.4y,unknown,yes,no,cellular,aug,thu,320,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
43,bluecollar,married,high.school,no,yes,no,cellular,nov,mon,107,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
34,housemaid,married,university.degree,no,yes,no,cellular,may,tue,58,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,admin,single,professional.course,no,unknown,unknown,cellular,jun,thu,246,1,7,1,success,-2.9,92.963,-40.8,1.26,5076.2,no
36,bluecollar,married,unknown,unknown,yes,yes,telephone,may,wed,161,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
28,student,single,university.degree,unknown,yes,no,telephone,may,mon,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,retired,married,basic.4y,unknown,no,no,cellular,jul,tue,307,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
48,unemployed,married,professional.course,no,no,no,telephone,may,wed,360,1,6,1,success,-1.8,93.876,-40,0.682,5008.7,no
38,technician,single,university.degree,no,yes,no,telephone,may,tue,446,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,admin,married,high.school,no,no,no,cellular,may,fri,123,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28,admin,single,university.degree,no,no,no,cellular,jun,mon,114,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
31,bluecollar,married,basic.6y,no,yes,yes,telephone,jun,tue,105,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,admin,single,university.degree,no,yes,no,cellular,jul,thu,39,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,technician,married,university.degree,no,yes,no,telephone,may,tue,683,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,admin,married,university.degree,unknown,no,no,telephone,may,thu,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
43,management,married,university.degree,no,no,no,cellular,nov,wed,382,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
41,unemployed,divorced,professional.course,no,unknown,unknown,cellular,aug,tue,271,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32,technician,married,professional.course,no,no,no,cellular,apr,mon,688,2,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,no
46,management,single,university.degree,no,yes,no,cellular,jul,mon,93,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
45,bluecollar,married,basic.4y,unknown,yes,no,telephone,may,tue,243,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,admin,married,high.school,unknown,yes,no,cellular,aug,thu,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
34,entrepreneur,married,basic.4y,no,yes,no,telephone,may,fri,233,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
47,services,married,high.school,no,no,no,cellular,aug,fri,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
46,bluecollar,married,basic.6y,unknown,yes,no,telephone,may,wed,196,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,bluecollar,single,basic.4y,no,yes,no,cellular,jul,tue,145,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,bluecollar,married,basic.9y,no,yes,yes,telephone,may,wed,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
48,bluecollar,married,basic.4y,no,no,no,cellular,may,mon,420,7,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
43,technician,married,university.degree,no,no,no,cellular,nov,fri,24,9,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
47,bluecollar,married,basic.4y,no,yes,no,cellular,jul,mon,82,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,admin,married,basic.9y,no,no,no,telephone,may,mon,511,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,technician,married,university.degree,unknown,yes,no,cellular,aug,tue,153,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
36,management,married,university.degree,no,no,no,telephone,jun,thu,22,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
45,technician,married,high.school,no,yes,no,cellular,jul,tue,88,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,unemployed,single,high.school,no,no,no,cellular,may,thu,339,2,999,0,nonexistent,-1.8,93.876,-40,0.692,5008.7,no
39,services,married,high.school,no,yes,no,cellular,jul,thu,543,29,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
45,management,married,unknown,no,yes,no,cellular,apr,tue,379,3,7,1,success,-1.8,93.749,-34.6,0.642,5008.7,no
22,bluecollar,married,professional.course,no,yes,no,cellular,jul,fri,161,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
37,technician,single,high.school,no,yes,no,telephone,apr,thu,201,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,no
53,admin,married,high.school,no,yes,no,telephone,may,tue,520,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
44,management,married,university.degree,no,no,no,cellular,aug,tue,175,2,999,2,failure,-2.9,92.201,-31.4,0.883,5076.2,no
43,admin,married,university.degree,unknown,yes,no,cellular,aug,tue,1332,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
47,housemaid,single,basic.4y,no,no,no,telephone,jun,tue,241,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,unemployed,married,high.school,no,yes,no,cellular,may,mon,74,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,no
45,services,married,high.school,unknown,no,no,telephone,jun,tue,559,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
41,management,married,high.school,no,no,yes,telephone,may,tue,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,bluecollar,married,basic.4y,unknown,no,no,telephone,may,wed,332,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
52,entrepreneur,married,basic.9y,no,yes,yes,telephone,may,fri,390,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
39,management,married,unknown,no,no,no,cellular,nov,thu,352,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
36,entrepreneur,married,university.degree,no,no,yes,telephone,may,fri,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,technician,divorced,professional.course,no,yes,no,cellular,may,fri,1190,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
42,admin,married,university.degree,no,yes,no,cellular,aug,wed,71,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37,technician,single,university.degree,no,yes,no,cellular,may,tue,322,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
34,entrepreneur,married,university.degree,no,yes,no,cellular,nov,thu,69,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
46,admin,single,high.school,no,no,no,cellular,jul,wed,251,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
54,housemaid,married,basic.4y,no,yes,no,cellular,aug,tue,133,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
29,technician,single,high.school,no,no,no,cellular,nov,tue,155,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
27,student,single,high.school,no,yes,no,cellular,may,thu,101,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
35,technician,divorced,professional.course,no,yes,no,telephone,jun,thu,312,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
44,admin,single,university.degree,no,yes,no,telephone,may,mon,158,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,bluecollar,married,basic.9y,no,yes,yes,cellular,nov,wed,101,1,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no
47,admin,single,university.degree,no,yes,no,cellular,aug,thu,156,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
30,admin,married,university.degree,no,yes,yes,cellular,may,mon,742,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
40,entrepreneur,married,basic.4y,no,yes,yes,cellular,nov,wed,322,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
27,technician,single,high.school,no,yes,no,cellular,jul,fri,784,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,admin,divorced,professional.course,no,yes,yes,telephone,jun,thu,106,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
49,unemployed,married,high.school,unknown,no,no,cellular,nov,fri,671,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
32,admin,divorced,university.degree,no,no,no,telephone,may,wed,315,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,admin,single,high.school,no,yes,yes,cellular,may,wed,177,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
35,technician,married,university.degree,unknown,no,no,cellular,aug,thu,246,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
48,bluecollar,married,basic.4y,no,no,yes,cellular,may,wed,170,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
50,management,married,university.degree,no,yes,yes,cellular,apr,fri,206,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
58,self-employed,divorced,university.degree,no,yes,no,cellular,jul,thu,548,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,entrepreneur,married,university.degree,no,yes,yes,telephone,nov,mon,249,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
49,technician,married,professional.course,unknown,yes,no,telephone,jul,thu,219,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
41,bluecollar,divorced,basic.6y,no,yes,no,telephone,may,fri,160,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,technician,married,professional.course,no,no,no,cellular,nov,wed,427,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,131,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
33,admin,single,university.degree,no,yes,no,cellular,nov,wed,101,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
32,management,single,university.degree,no,no,no,cellular,jul,fri,221,4,16,1,success,-1.7,94.215,-40.3,0.896,4991.6,no
53,bluecollar,married,high.school,unknown,yes,yes,cellular,apr,mon,62,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
25,self-employed,single,university.degree,no,no,no,telephone,jun,mon,178,7,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
33,admin,married,university.degree,unknown,yes,yes,cellular,aug,thu,259,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
59,retired,married,basic.4y,no,no,yes,telephone,jul,thu,22,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
25,bluecollar,single,basic.9y,no,yes,yes,cellular,jul,wed,322,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
48,entrepreneur,married,basic.9y,unknown,no,no,cellular,may,wed,487,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
39,technician,married,professional.course,no,yes,no,cellular,jul,thu,202,1,999,1,failure,-1.7,94.215,-40.3,0.81,4991.6,no
28,bluecollar,single,professional.course,no,yes,no,cellular,may,mon,113,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
39,admin,married,university.degree,no,no,no,telephone,jun,mon,69,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
39,housemaid,married,professional.course,no,yes,no,cellular,aug,fri,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40,management,married,basic.9y,no,yes,yes,telephone,jun,fri,162,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
37,admin,divorced,university.degree,no,yes,yes,cellular,aug,tue,211,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
28,student,single,basic.9y,no,yes,no,cellular,mar,tue,156,1,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,no
31,admin,single,university.degree,unknown,yes,no,cellular,aug,tue,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
47,bluecollar,divorced,basic.4y,no,yes,no,cellular,aug,mon,149,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33,technician,single,high.school,no,yes,no,cellular,jul,fri,270,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
47,admin,married,university.degree,unknown,no,no,telephone,jun,thu,252,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
60,management,married,university.degree,no,yes,no,telephone,jun,thu,89,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,self-employed,single,university.degree,no,yes,no,cellular,mar,mon,265,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,no
33,student,single,unknown,no,yes,yes,cellular,aug,tue,203,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
30,student,single,unknown,no,yes,no,cellular,apr,wed,176,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
46,technician,single,professional.course,no,no,no,cellular,aug,thu,128,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
42,technician,single,university.degree,no,yes,no,cellular,may,mon,33,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
41,bluecollar,married,unknown,unknown,no,no,cellular,jul,wed,516,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
44,technician,divorced,unknown,no,no,no,telephone,jul,tue,222,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,admin,married,high.school,no,no,yes,telephone,may,thu,349,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
44,admin,married,high.school,no,yes,no,cellular,jul,wed,97,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,technician,single,university.degree,no,no,no,telephone,aug,thu,214,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
47,admin,single,university.degree,no,no,no,cellular,nov,tue,193,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,no
44,bluecollar,married,high.school,unknown,yes,no,cellular,apr,thu,253,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
34,bluecollar,married,professional.course,no,yes,no,telephone,may,mon,210,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
38,technician,single,university.degree,no,yes,yes,telephone,may,thu,245,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
26,technician,single,professional.course,no,yes,no,cellular,apr,fri,362,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
31,admin,single,university.degree,no,yes,no,telephone,jun,tue,116,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
36,bluecollar,married,basic.9y,no,no,yes,cellular,jul,fri,118,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
46,self-employed,married,basic.9y,unknown,yes,yes,telephone,may,mon,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,bluecollar,single,professional.course,no,no,no,cellular,may,mon,54,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
41,technician,single,high.school,no,yes,no,cellular,aug,wed,88,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
51,admin,divorced,high.school,no,yes,no,cellular,aug,tue,133,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2,no
47,admin,married,university.degree,no,yes,no,cellular,aug,wed,38,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,services,married,professional.course,no,yes,yes,cellular,jul,mon,307,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
36,technician,single,professional.course,unknown,no,no,telephone,may,fri,180,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
55,management,married,university.degree,no,no,no,cellular,aug,thu,122,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
58,retired,divorced,university.degree,no,yes,no,cellular,apr,wed,129,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
36,admin,single,university.degree,no,yes,no,cellular,aug,mon,770,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44,services,divorced,high.school,no,yes,yes,cellular,nov,mon,164,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
25,student,single,high.school,no,no,no,cellular,jun,mon,485,2,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,no
31,management,married,university.degree,no,no,no,cellular,may,fri,238,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
31,bluecollar,single,basic.4y,no,no,yes,cellular,nov,wed,125,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
41,housemaid,married,high.school,no,yes,no,telephone,nov,fri,1074,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
57,management,divorced,university.degree,no,no,no,telephone,may,fri,111,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
30,management,married,high.school,no,yes,no,cellular,aug,tue,19,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
41,unemployed,married,basic.9y,unknown,yes,no,telephone,apr,fri,246,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
35,bluecollar,married,basic.9y,no,no,no,cellular,jul,wed,1259,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
41,self-employed,married,basic.9y,no,yes,no,telephone,jun,mon,178,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
41,admin,divorced,high.school,no,no,no,telephone,may,mon,177,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,services,divorced,basic.9y,no,unknown,unknown,cellular,may,wed,222,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
34,admin,married,university.degree,no,no,no,cellular,oct,fri,281,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,no
50,management,married,university.degree,no,yes,no,cellular,jul,thu,161,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
46,services,divorced,basic.9y,no,no,no,cellular,may,wed,96,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
30,technician,single,university.degree,no,yes,no,cellular,aug,wed,215,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
37,management,married,unknown,no,no,no,cellular,dec,wed,149,3,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,no
32,admin,married,university.degree,no,yes,no,cellular,jun,tue,712,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,no
40,services,married,basic.6y,unknown,no,no,telephone,jun,mon,49,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
53,housemaid,married,basic.6y,unknown,unknown,unknown,cellular,apr,mon,372,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
34,technician,divorced,professional.course,no,no,no,telephone,may,wed,91,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
48,bluecollar,married,basic.4y,no,no,no,cellular,aug,tue,134,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
39,services,married,high.school,no,no,no,telephone,may,thu,359,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
38,technician,single,basic.6y,no,yes,no,cellular,nov,wed,164,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
29,services,single,basic.9y,unknown,yes,no,cellular,apr,thu,105,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
46,management,married,university.degree,no,no,no,telephone,may,mon,103,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin,single,university.degree,no,unknown,unknown,cellular,aug,fri,107,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
58,retired,married,professional.course,unknown,no,no,cellular,nov,fri,158,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
41,technician,married,university.degree,no,yes,no,telephone,may,fri,67,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
29,admin,married,university.degree,no,no,yes,cellular,aug,fri,14,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
52,management,married,university.degree,no,no,no,cellular,aug,tue,600,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
42,admin,married,high.school,no,no,yes,cellular,jul,thu,219,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,services,married,high.school,unknown,no,no,cellular,jul,mon,44,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
38,services,married,basic.4y,no,no,yes,telephone,jun,thu,90,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
31,technician,married,professional.course,no,no,no,cellular,apr,mon,551,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
43,bluecollar,married,basic.9y,no,yes,no,cellular,nov,thu,340,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
34,bluecollar,married,basic.9y,no,yes,no,cellular,may,tue,264,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
29,admin,single,university.degree,no,yes,no,cellular,jul,mon,333,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
54,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,157,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
37,bluecollar,married,basic.6y,unknown,yes,no,cellular,jul,wed,345,10,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
43,technician,married,professional.course,unknown,no,no,cellular,may,thu,681,5,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
37,admin,single,high.school,no,yes,no,cellular,jul,mon,291,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
53,admin,married,professional.course,no,yes,yes,cellular,nov,tue,140,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
40,unemployed,married,professional.course,no,no,yes,telephone,sep,fri,91,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no
39,bluecollar,single,basic.4y,no,no,yes,telephone,jun,fri,396,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
46,bluecollar,married,basic.6y,unknown,yes,no,cellular,aug,tue,398,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
44,admin,single,high.school,no,no,yes,telephone,jul,fri,12,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,no
31,bluecollar,married,basic.9y,no,no,no,cellular,jul,wed,129,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
35,services,married,high.school,no,yes,no,cellular,jul,tue,377,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,technician,married,professional.course,no,yes,no,cellular,mar,fri,363,2,10,1,success,-1.8,92.843,-50,1.726,5099.1,no
36,technician,married,professional.course,no,no,no,telephone,jun,mon,151,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
49,admin,single,high.school,no,no,no,cellular,aug,thu,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,admin,single,university.degree,unknown,yes,no,cellular,aug,wed,183,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,technician,married,professional.course,no,yes,no,cellular,aug,mon,45,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44,services,married,professional.course,unknown,yes,no,cellular,may,thu,428,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
32,services,married,professional.course,no,yes,no,telephone,may,fri,379,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
26,bluecollar,single,high.school,no,no,no,telephone,may,fri,213,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
